run,model_type,sim_id,snap_idx,a,pos_mse,pk_ratio_k0.0245,cross_corr_k0.0245,pk_ratio_k0.0491,cross_corr_k0.0491,pk_ratio_k0.0736,cross_corr_k0.0736,pk_ratio_k0.0982,cross_corr_k0.0982,pk_ratio_k0.1227,cross_corr_k0.1227,pk_ratio_k0.1473,cross_corr_k0.1473,pk_ratio_k0.1718,cross_corr_k0.1718,pk_ratio_k0.1963,cross_corr_k0.1963,pk_ratio_k0.2209,cross_corr_k0.2209,pk_ratio_k0.2454,cross_corr_k0.2454,pk_ratio_k0.2700,cross_corr_k0.2700,pk_ratio_k0.2945,cross_corr_k0.2945,pk_ratio_k0.3191,cross_corr_k0.3191,pk_ratio_k0.3436,cross_corr_k0.3436,pk_ratio_k0.3682,cross_corr_k0.3682,pk_ratio_k0.3927,cross_corr_k0.3927,pk_ratio_k0.4172,cross_corr_k0.4172,pk_ratio_k0.4418,cross_corr_k0.4418,pk_ratio_k0.4663,cross_corr_k0.4663,pk_ratio_k0.4909,cross_corr_k0.4909,pk_ratio_k0.5154,cross_corr_k0.5154,pk_ratio_k0.5400,cross_corr_k0.5400,pk_ratio_k0.5645,cross_corr_k0.5645,pk_ratio_k0.5890,cross_corr_k0.5890,pk_ratio_k0.6136,cross_corr_k0.6136,pk_ratio_k0.6381,cross_corr_k0.6381,pk_ratio_k0.6627,cross_corr_k0.6627,pk_ratio_k0.6872,cross_corr_k0.6872,pk_ratio_k0.7118,cross_corr_k0.7118,pk_ratio_k0.7363,cross_corr_k0.7363,pk_ratio_k0.7609,cross_corr_k0.7609,pk_ratio_k0.7854,cross_corr_k0.7854,pk_ratio_k0.8099,cross_corr_k0.8099,pk_ratio_k0.8345,cross_corr_k0.8345,pk_ratio_k0.8590,cross_corr_k0.8590,pk_ratio_k0.8836,cross_corr_k0.8836,pk_ratio_k0.9081,cross_corr_k0.9081,pk_ratio_k0.9327,cross_corr_k0.9327,pk_ratio_k0.9572,cross_corr_k0.9572,pk_ratio_k0.9817,cross_corr_k0.9817,pk_ratio_k1.0063,cross_corr_k1.0063,pk_ratio_k1.0308,cross_corr_k1.0308,pk_ratio_k1.0554,cross_corr_k1.0554,pk_ratio_k1.0799,cross_corr_k1.0799,pk_ratio_k1.1045,cross_corr_k1.1045,pk_ratio_k1.1290,cross_corr_k1.1290,pk_ratio_k1.1536,cross_corr_k1.1536,pk_ratio_k1.1781,cross_corr_k1.1781,pk_ratio_k1.2026,cross_corr_k1.2026,pk_ratio_k1.2272,cross_corr_k1.2272,pk_ratio_k1.2517,cross_corr_k1.2517,pk_ratio_k1.2763,cross_corr_k1.2763,pk_ratio_k1.3008,cross_corr_k1.3008,pk_ratio_k1.3254,cross_corr_k1.3254,pk_ratio_k1.3499,cross_corr_k1.3499,pk_ratio_k1.3744,cross_corr_k1.3744,pk_ratio_k1.3990,cross_corr_k1.3990,pk_ratio_k1.4235,cross_corr_k1.4235,pk_ratio_k1.4481,cross_corr_k1.4481,pk_ratio_k1.4726,cross_corr_k1.4726,pk_ratio_k1.4972,cross_corr_k1.4972,pk_ratio_k1.5217,cross_corr_k1.5217,pk_ratio_k1.5463,cross_corr_k1.5463
LR (baseline),baseline,93,49,1.0,2.8926187951583415e-05,0.9995906352996826,0.999853789806366,0.9983226656913757,0.9997044801712036,0.9964631199836731,0.9992730617523193,0.9948370456695557,0.9987424612045288,0.9909243583679199,0.9980295300483704,0.9894264936447144,0.9970172643661499,0.9857602119445801,0.9959527850151062,0.9808318018913269,0.9951865673065186,0.9741443395614624,0.9939865469932556,0.9712268114089966,0.9923984408378601,0.9670917987823486,0.9903788566589355,0.9601964354515076,0.9887136220932007,0.9541448354721069,0.9873524308204651,0.9511926174163818,0.9850266575813293,0.9395943284034729,0.9819425940513611,0.9353991150856018,0.979108989238739,0.9318546056747437,0.976022481918335,0.9247363209724426,0.9730198979377747,0.9161966443061829,0.9711633324623108,0.9061363935470581,0.9664359092712402,0.9037261009216309,0.9636915922164917,0.8960777521133423,0.9595795273780823,0.8876275420188904,0.9543265700340271,0.8795143365859985,0.9500753283500671,0.8734006881713867,0.9465373754501343,0.8674963712692261,0.9421370625495911,0.8584170937538147,0.9361770749092102,0.8526283502578735,0.9319501519203186,0.8451328277587891,0.9275491237640381,0.8373112678527832,0.920498251914978,0.833975076675415,0.9132466316223145,0.8216355443000793,0.9108684659004211,0.812167763710022,0.9051242470741272,0.8067160844802856,0.8988056182861328,0.7948135137557983,0.8891751170158386,0.7874689102172852,0.8817001581192017,0.7782140970230103,0.8769593238830566,0.7785143852233887,0.8699582815170288,0.7703198194503784,0.8634147644042969,0.7582247257232666,0.8579760789871216,0.7551296949386597,0.8478281497955322,0.7474281191825867,0.8382254838943481,0.7351266145706177,0.8313997387886047,0.7298918962478638,0.8227701187133789,0.7223042845726013,0.8147849440574646,0.7065662741661072,0.8045769929885864,0.6979580521583557,0.7991229295730591,0.7031395435333252,0.788149356842041,0.6905974745750427,0.7767579555511475,0.6802345514297485,0.7670394778251648,0.6729490160942078,0.7578430771827698,0.6626748442649841,0.7451803088188171,0.6614541411399841,0.7363240718841553,0.6506307125091553,0.7276737093925476,0.6468695402145386,0.7173259258270264,0.6302708387374878,0.707413911819458,0.6333268284797668,0.6934890747070312,0.6251860857009888,0.6844385862350464,0.6134392023086548,0.6744138598442078,0.6092283129692078,0.6587413549423218,0.6002246737480164,0.6553583145141602,0.5891118049621582,0.6415073275566101,0.5869922637939453,0.6299746632575989
LR (baseline),baseline,94,0,0.10000000149011612,4.482032522901136e-07,0.9999514818191528,0.9998354315757751,0.9992417693138123,0.9995860457420349,0.9984834790229797,0.9993689656257629,0.9979346990585327,0.9986333847045898,0.9962800145149231,0.9982312321662903,0.9947165250778198,0.9970706105232239,0.9927281141281128,0.996364414691925,0.990123987197876,0.9952675700187683,0.9873434901237488,0.9942419528961182,0.9851272702217102,0.9927186965942383,0.9809603095054626,0.9907021522521973,0.9773746728897095,0.9895212054252625,0.9716223478317261,0.9869663715362549,0.9675472974777222,0.9851752519607544,0.9634652733802795,0.9835324883460999,0.9585186243057251,0.9799720644950867,0.9513327479362488,0.9783840179443359,0.9427648782730103,0.9750643968582153,0.937465250492096,0.9718291759490967,0.927898108959198,0.9689129590988159,0.9217806458473206,0.9658113718032837,0.9113248586654663,0.9622213244438171,0.898958683013916,0.9592453837394714,0.8899697661399841,0.9563854336738586,0.8792324662208557,0.9515724778175354,0.8684963583946228,0.9477338790893555,0.8547488451004028,0.944641649723053,0.8407467007637024,0.9375495910644531,0.8304150104522705,0.9332584738731384,0.81569504737854,0.9273579120635986,0.8006278872489929,0.9239721894264221,0.7828689217567444,0.9177441000938416,0.7704312205314636,0.9118614792823792,0.750691294670105,0.9041194319725037,0.7357259392738342,0.8972087502479553,0.7226244807243347,0.8907160758972168,0.7027272582054138,0.885038435459137,0.6813526749610901,0.8732763528823853,0.6678379774093628,0.8680804371833801,0.644586443901062,0.8600402474403381,0.6319537162780762,0.8495146036148071,0.6119451522827148,0.8428027033805847,0.5920318365097046,0.8319182991981506,0.5701913833618164,0.820054829120636,0.5531237125396729,0.8089134097099304,0.5339735746383667,0.7939882874488831,0.5221955180168152,0.78581702709198,0.5042696595191956,0.7700890898704529,0.48134517669677734,0.7621995210647583,0.4636181890964508,0.7418280839920044,0.437930166721344,0.7243133187294006,0.42739149928092957,0.7099916934967041,0.4081500768661499,0.69569993019104,0.3966516852378845,0.6698717474937439,0.3764709234237671,0.6573897004127502,0.3586122989654541,0.6375198364257812,0.3431275188922882,0.6197394132614136,0.32907235622406006,0.6004568338394165,0.31142356991767883,0.577031135559082,0.2947155237197876,0.5553021430969238,0.28909653425216675,0.5395491123199463,0.2739720344543457,0.5219076871871948,0.2632289230823517,0.49857965111732483
LR (baseline),baseline,94,12,0.3204081654548645,4.560339220915921e-06,0.9994309544563293,0.9998356103897095,0.9978305697441101,0.9995879530906677,0.9957288503646851,0.9993811249732971,0.993230402469635,0.9986292123794556,0.9889005422592163,0.9982805252075195,0.9840887188911438,0.9970157742500305,0.978983998298645,0.9962649345397949,0.9722169041633606,0.9952425956726074,0.9649571776390076,0.9941644668579102,0.9575971961021423,0.9925667643547058,0.9485757946968079,0.9908567070960999,0.9389949440956116,0.9891276359558105,0.9270877838134766,0.9869400858879089,0.9161972999572754,0.9848522543907166,0.90777188539505,0.9832497239112854,0.8941813111305237,0.979858934879303,0.8817448616027832,0.9778324365615845,0.8626471757888794,0.9743928909301758,0.852798581123352,0.9709238409996033,0.8383061289787292,0.9686257243156433,0.8226285576820374,0.9648712873458862,0.8044082522392273,0.9610408544540405,0.7936177849769592,0.9578865170478821,0.7774961590766907,0.954028308391571,0.7595270276069641,0.9489395022392273,0.7460750341415405,0.9441348314285278,0.7271576523780823,0.9395177364349365,0.7092711329460144,0.9344508647918701,0.6951425671577454,0.9294646978378296,0.6768868565559387,0.9248482584953308,0.6644545793533325,0.9184285402297974,0.6434918642044067,0.9139943718910217,0.6307404041290283,0.9054785370826721,0.6159396767616272,0.8992152810096741,0.596198320388794,0.8928711414337158,0.5867295861244202,0.8886852860450745,0.5671066045761108,0.8773171901702881,0.5533438920974731,0.8697745203971863,0.5367670655250549,0.8627867698669434,0.5227254033088684,0.8527950644493103,0.5120851993560791,0.8482213020324707,0.49672436714172363,0.8367759585380554,0.4842931032180786,0.8270772695541382,0.4709002375602722,0.8171687722206116,0.459042489528656,0.8111981153488159,0.4438152015209198,0.7982314229011536,0.4338708817958832,0.7866060733795166,0.42632409930229187,0.7796707153320312,0.4084818363189697,0.7688234448432922,0.39342981576919556,0.7527580857276917,0.38274145126342773,0.7436630129814148,0.3716683089733124,0.7316731214523315,0.3615055978298187,0.7232373952865601,0.3512521982192993,0.7089805603027344,0.33792486786842346,0.6959603428840637,0.32733282446861267,0.6857289671897888,0.3178357183933258,0.6686463952064514,0.31013455986976624,0.6602921485900879,0.29918673634529114,0.6420091390609741,0.29126328229904175,0.6306953430175781,0.2824954092502594,0.6163752675056458,0.27576351165771484,0.6031680703163147,0.2667119801044464,0.591154158115387
LR (baseline),baseline,94,24,0.5408163070678711,1.237804644915741e-05,0.9994477033615112,0.9998353123664856,0.9978434443473816,0.9995909929275513,0.9957646131515503,0.9993914365768433,0.9933602213859558,0.9986283183097839,0.9894182682037354,0.998293936252594,0.984534740447998,0.9969853162765503,0.9801707863807678,0.9961662888526917,0.9740771055221558,0.9951898455619812,0.9675356149673462,0.9940410852432251,0.9594763517379761,0.9924332499504089,0.952860414981842,0.9909589886665344,0.9453645944595337,0.9887797832489014,0.9353143572807312,0.9871130585670471,0.9246742725372314,0.9844273924827576,0.916689395904541,0.9829404354095459,0.907263994216919,0.9795837998390198,0.8978396058082581,0.9771405458450317,0.88535076379776,0.9733771085739136,0.875215470790863,0.9703004360198975,0.8638463616371155,0.9677250385284424,0.8516243696212769,0.9637979865074158,0.842437744140625,0.9600930213928223,0.8357994556427002,0.956872820854187,0.8210186958312988,0.9519203901290894,0.805822491645813,0.9472025036811829,0.7951036095619202,0.9425963759422302,0.7858713865280151,0.9378984570503235,0.775344729423523,0.9307539463043213,0.7643770575523376,0.9269001483917236,0.7537438869476318,0.9210479855537415,0.7431591749191284,0.9138854742050171,0.7343123555183411,0.9106411933898926,0.7230936288833618,0.9008520841598511,0.7132856249809265,0.8962791562080383,0.698718786239624,0.8892657160758972,0.694892942905426,0.883176326751709,0.6839355826377869,0.8746346831321716,0.6735806465148926,0.8673975467681885,0.667122483253479,0.859978199005127,0.6549561619758606,0.85193932056427,0.6485704183578491,0.8438155055046082,0.6416705250740051,0.8357428908348083,0.6255371570587158,0.8248690962791443,0.6275186538696289,0.8154786229133606,0.6119649410247803,0.8062362670898438,0.6103701591491699,0.7989672422409058,0.5988875031471252,0.7865366339683533,0.5942433476448059,0.7775795459747314,0.5867969989776611,0.7642927765846252,0.5754438638687134,0.755299985408783,0.5704278945922852,0.7501978278160095,0.5563421845436096,0.7327530384063721,0.5531454682350159,0.7261602878570557,0.5484638810157776,0.7137011885643005,0.5397429466247559,0.707023024559021,0.5330674648284912,0.6938604116439819,0.5284041166305542,0.6804332137107849,0.5141101479530334,0.6703446507453918,0.509036123752594,0.6614367961883545,0.5068396329879761,0.6534608602523804,0.5020778775215149,0.6401950120925903,0.495177686214447,0.6323924660682678,0.48943600058555603,0.625663161277771
LR (baseline),baseline,94,37,0.7795918583869934,2.1573196136159822e-05,0.9995654821395874,0.9998350143432617,0.9981813430786133,0.99959397315979,0.9964646697044373,0.9993994832038879,0.9943689703941345,0.9986379146575928,0.9913462996482849,0.9982890486717224,0.9872549176216125,0.9969867467880249,0.9836957454681396,0.9960951209068298,0.9793306589126587,0.9951390027999878,0.9738545417785645,0.9939356446266174,0.9667621850967407,0.9923233985900879,0.9628146886825562,0.9909552335739136,0.9580130577087402,0.988801121711731,0.951228141784668,0.9872217774391174,0.9403680562973022,0.9843112230300903,0.9343262314796448,0.9826963543891907,0.9291364550590515,0.9795872569084167,0.917304277420044,0.9768493175506592,0.9143443703651428,0.9729425311088562,0.9041354060173035,0.9700883030891418,0.8962215781211853,0.9668227434158325,0.8858650326728821,0.9636245965957642,0.8854312896728516,0.95942223072052,0.8759326934814453,0.9565168023109436,0.8641394376754761,0.9517006278038025,0.8558349013328552,0.9467016458511353,0.8449736833572388,0.9418364763259888,0.837390124797821,0.9385247230529785,0.8281207084655762,0.9316990375518799,0.8242558836936951,0.9274974465370178,0.8144434690475464,0.9217298626899719,0.8070963621139526,0.9132835865020752,0.7966384291648865,0.9090673327445984,0.7844176888465881,0.9040417075157166,0.7840609550476074,0.8977236747741699,0.768197774887085,0.8887919783592224,0.7652149796485901,0.8824866414070129,0.7625945210456848,0.8757314682006836,0.7473682761192322,0.8678706288337708,0.7380765676498413,0.8620558977127075,0.7307664752006531,0.8557363748550415,0.7248662114143372,0.8470548391342163,0.7199909090995789,0.8374770879745483,0.7089689373970032,0.8298978805541992,0.7004901170730591,0.8213664293289185,0.6928961873054504,0.8079400658607483,0.6803900599479675,0.802925169467926,0.6755555272102356,0.7964255213737488,0.6729457974433899,0.7842764854431152,0.6629024147987366,0.7710919380187988,0.652840256690979,0.7668348550796509,0.6457967162132263,0.7581610083580017,0.6390254497528076,0.7418835163116455,0.6259474754333496,0.7305582165718079,0.6208500266075134,0.7192628383636475,0.618301272392273,0.7061780691146851,0.6153786182403564,0.6994200944900513,0.606712281703949,0.6902596950531006,0.6068740487098694,0.6735547184944153,0.5912836790084839,0.6681808233261108,0.5906352400779724,0.6532871127128601,0.5820501446723938,0.6494637727737427,0.5748625993728638,0.6363744735717773,0.566802442073822,0.6248841285705566
LR (baseline),baseline,94,49,1.0,2.868125739041716e-05,0.9996110796928406,0.9998351335525513,0.9983201026916504,0.999595582485199,0.9968103170394897,0.9994047284126282,0.9947745203971863,0.9986433982849121,0.9919118881225586,0.998276948928833,0.9882025718688965,0.9969988465309143,0.9848950505256653,0.996056854724884,0.9809684753417969,0.9951130747795105,0.9761859178543091,0.9938492178916931,0.9696417450904846,0.9922298789024353,0.9656960964202881,0.9908801317214966,0.9615755677223206,0.9889836311340332,0.9567479491233826,0.9871605038642883,0.9447611570358276,0.9842503070831299,0.9392850399017334,0.9823827147483826,0.9338184595108032,0.9797715544700623,0.9212853908538818,0.976783812046051,0.9206786751747131,0.9729611277580261,0.9115294814109802,0.9699142575263977,0.9048441052436829,0.9663543701171875,0.8943418264389038,0.96347975730896,0.8933796286582947,0.9586772918701172,0.8824764490127563,0.9556430578231812,0.8760092258453369,0.9508791565895081,0.8659741878509521,0.9460482001304626,0.8556981682777405,0.9410991668701172,0.8464163541793823,0.937339186668396,0.8410450220108032,0.9311637282371521,0.8339917063713074,0.9280977249145508,0.8237879276275635,0.9215736985206604,0.8209746479988098,0.9140282273292542,0.8076176643371582,0.9087101221084595,0.7985199093818665,0.9038633108139038,0.7895660400390625,0.897598922252655,0.7820639610290527,0.8906981945037842,0.7727729678153992,0.8830257058143616,0.7701473832130432,0.8755999803543091,0.7588281631469727,0.8681051731109619,0.7507376074790955,0.8620898723602295,0.7431702613830566,0.8528465628623962,0.7349847555160522,0.8485593199729919,0.7250632047653198,0.8376706838607788,0.7241393327713013,0.8315950036048889,0.7139196991920471,0.8235935568809509,0.7075583338737488,0.8140666484832764,0.6975089907646179,0.803742527961731,0.687156081199646,0.7962656021118164,0.680472195148468,0.7832415699958801,0.6743622422218323,0.7725287079811096,0.6676851511001587,0.7670007348060608,0.6573445200920105,0.7573273181915283,0.6425901055335999,0.7459589838981628,0.6426486968994141,0.7336129546165466,0.6315659880638123,0.7252680063247681,0.6224042177200317,0.7109689116477966,0.6170041561126709,0.7025442719459534,0.609970211982727,0.6910706162452698,0.6071537733078003,0.6772026419639587,0.5975321531295776,0.6673288345336914,0.5991299748420715,0.6559523940086365,0.5867840647697449,0.6469917893409729,0.5828003883361816,0.6323730945587158,0.5830240845680237,0.6219397783279419
cnn electric-dream,cnn,90,0,0.10000000149011612,4.493977314723452e-07,0.9996253252029419,0.9998854398727417,0.9990618228912354,0.9997052550315857,0.9986518025398254,0.9992578029632568,0.9980436563491821,0.9987940192222595,0.9962619543075562,0.9981729388237,0.9942710399627686,0.9970657229423523,0.9929867386817932,0.9962758421897888,0.9911176562309265,0.9951552748680115,0.9883239269256592,0.9938908219337463,0.984413206577301,0.9919793605804443,0.9814523458480835,0.9905533790588379,0.9770858883857727,0.9892798662185669,0.9739035367965698,0.9870653748512268,0.9668517112731934,0.9851985573768616,0.9633337259292603,0.982093095779419,0.9581326246261597,0.9804783463478088,0.9516059160232544,0.9778316617012024,0.9416739344596863,0.9756516218185425,0.9343870878219604,0.9736071228981018,0.9278387427330017,0.9696340560913086,0.9203413724899292,0.9658865928649902,0.9090502858161926,0.9626138210296631,0.9001150727272034,0.9581444263458252,0.8903136253356934,0.955572247505188,0.8770979046821594,0.9515636563301086,0.8680778741836548,0.9489702582359314,0.8538554906845093,0.9426084160804749,0.8439568877220154,0.9375437498092651,0.8280657529830933,0.9325373768806458,0.8141359686851501,0.9286152124404907,0.7987412810325623,0.9233179092407227,0.7830963730812073,0.9168716073036194,0.7675592303276062,0.9117820858955383,0.7530719637870789,0.9031555652618408,0.7329143285751343,0.8972403407096863,0.7173631191253662,0.8895077705383301,0.7000724077224731,0.8818009495735168,0.6817108392715454,0.8761674165725708,0.6674867272377014,0.8690674304962158,0.6459507346153259,0.8621164560317993,0.6276237964630127,0.8506772518157959,0.6103743314743042,0.8406906723976135,0.5932689905166626,0.8298670053482056,0.5677499175071716,0.8194347023963928,0.5569742918014526,0.8076529502868652,0.5368785262107849,0.7975836992263794,0.5120585560798645,0.7872161269187927,0.49342072010040283,0.7697189450263977,0.4831303060054779,0.7558956146240234,0.45932403206825256,0.7390426993370056,0.4405156970024109,0.7262316346168518,0.4272252023220062,0.7128150463104248,0.40599867701530457,0.6902651786804199,0.39305877685546875,0.6735787391662598,0.37297964096069336,0.6577244400978088,0.356489896774292,0.6389312744140625,0.34355151653289795,0.6142921447753906,0.32658758759498596,0.5993053913116455,0.310680627822876,0.5780565142631531,0.29860275983810425,0.5565336346626282,0.2818986177444458,0.5291672348976135,0.2734782099723816,0.5134279131889343,0.2618308961391449,0.4955271780490875
cnn electric-dream,cnn,90,12,0.3204081654548645,3.429165644774912e-06,1.0003522634506226,0.9999508857727051,1.0005207061767578,0.9998400807380676,1.001328468322754,0.9995788335800171,1.0005946159362793,0.9993395209312439,1.0019663572311401,0.9990203976631165,1.0025345087051392,0.9984212517738342,1.002652883529663,0.9980307817459106,1.0000019073486328,0.9973997473716736,1.002037763595581,0.9968184232711792,1.0022333860397339,0.9958093166351318,0.999555766582489,0.9950857758522034,0.9971364736557007,0.9944201111793518,0.9993346929550171,0.9934016466140747,0.9962453246116638,0.9926612377166748,0.9971630573272705,0.9911848306655884,0.9986558556556702,0.9904638528823853,0.9931929111480713,0.9889239072799683,0.9858184456825256,0.9878602027893066,0.9852746725082397,0.9864490032196045,0.9835630655288696,0.9848700165748596,0.9821953177452087,0.9829301238059998,0.973004162311554,0.9810541272163391,0.9685763120651245,0.9791844487190247,0.9630813598632812,0.9764528274536133,0.957598090171814,0.9748753309249878,0.947361171245575,0.9726722240447998,0.9420777559280396,0.9690662622451782,0.9296102523803711,0.9666786193847656,0.9229975342750549,0.963699460029602,0.9126348495483398,0.9593033194541931,0.9003743529319763,0.9556676149368286,0.8881520628929138,0.9523071646690369,0.8833217620849609,0.9481539726257324,0.8625133633613586,0.9422042369842529,0.8476099371910095,0.9387133121490479,0.8436985611915588,0.9328352212905884,0.8206508755683899,0.9268769025802612,0.8180401921272278,0.9230531454086304,0.799879252910614,0.9180659055709839,0.7854527831077576,0.9112651944160461,0.766207754611969,0.9045801758766174,0.7567397356033325,0.8974780440330505,0.7452539205551147,0.888957679271698,0.7276033163070679,0.8834423422813416,0.7164755463600159,0.8764059543609619,0.7003899216651917,0.868547797203064,0.6864898204803467,0.8592113852500916,0.6695510745048523,0.8500809669494629,0.6611432433128357,0.841401994228363,0.6455764770507812,0.8340314030647278,0.6270666718482971,0.8252010345458984,0.6194450855255127,0.8147119283676147,0.6060737371444702,0.8054536581039429,0.5939553380012512,0.7940953969955444,0.5846943259239197,0.7862618565559387,0.5661161541938782,0.7765719890594482,0.5541550517082214,0.7654418349266052,0.5437882542610168,0.7547559142112732,0.529907763004303,0.7399991154670715,0.521710991859436,0.7319764494895935,0.513617753982544,0.725284218788147,0.503369152545929,0.715699315071106,0.4947245121002197,0.7011390328407288
cnn electric-dream,cnn,90,24,0.5408163070678711,7.731916412012652e-06,1.0001343488693237,0.9999802112579346,1.0015136003494263,0.9999123811721802,1.0028856992721558,0.999768853187561,1.0018028020858765,0.999648928642273,1.0054407119750977,0.9994701147079468,1.0081491470336914,0.9991905093193054,1.0090019702911377,0.9989635944366455,1.0075047016143799,0.9986618757247925,1.0127787590026855,0.9984248876571655,1.0148329734802246,0.9978416562080383,1.0133912563323975,0.9975699782371521,1.0110145807266235,0.9972004294395447,1.0188921689987183,0.9966022372245789,1.0177619457244873,0.9963400363922119,1.0226991176605225,0.995695948600769,1.0260063409805298,0.9952583909034729,1.0270274877548218,0.9946067333221436,1.0181255340576172,0.9937613010406494,1.0268092155456543,0.9929995536804199,1.0264757871627808,0.9924428462982178,1.027985692024231,0.9909850358963013,1.0270477533340454,0.9902742505073547,1.0284620523452759,0.9895204901695251,1.0266913175582886,0.9878321886062622,1.0265647172927856,0.9871834516525269,1.0220205783843994,0.9855203628540039,1.0238423347473145,0.9838613271713257,1.024251103401184,0.9824579954147339,1.0152355432510376,0.9808981418609619,1.0125248432159424,0.9788196682929993,1.012641429901123,0.9770681858062744,1.009155511856079,0.9747017025947571,1.0107332468032837,0.9720165729522705,1.0013490915298462,0.9696942567825317,0.9920738935470581,0.9666719436645508,0.995256781578064,0.965189516544342,0.9826906323432922,0.9609424471855164,0.9837673306465149,0.9588375687599182,0.9791468977928162,0.9555770754814148,0.976840615272522,0.9517256021499634,0.9600337147712708,0.9486203789710999,0.9613126516342163,0.945541501045227,0.9500818252563477,0.9418747425079346,0.9486038684844971,0.9387068748474121,0.9449788928031921,0.9341163635253906,0.939971923828125,0.9298952221870422,0.9280131459236145,0.9257440567016602,0.9146607518196106,0.9224088788032532,0.9217373728752136,0.9169978499412537,0.9029938578605652,0.9141437411308289,0.9004877209663391,0.9097272157669067,0.8923920392990112,0.9039304256439209,0.8959356546401978,0.8991746306419373,0.8912076950073242,0.8944157958030701,0.8781275749206543,0.8899622559547424,0.8738248944282532,0.8863340616226196,0.8602628111839294,0.8787638545036316,0.8504186868667603,0.8743652701377869,0.8452539443969727,0.870116114616394,0.8384553790092468,0.8645657896995544,0.8327182531356812,0.861945390701294,0.8280904293060303,0.8557925224304199,0.818951427936554,0.8510421514511108
cnn electric-dream,cnn,90,37,0.7795918583869934,1.2702712410828099e-05,0.9992193579673767,0.9999921321868896,1.001521110534668,0.9999563694000244,1.0027140378952026,0.9998852014541626,1.0011935234069824,0.9998278021812439,1.005767583847046,0.9997073411941528,1.0094980001449585,0.9995803833007812,1.0093724727630615,0.9994131922721863,1.008690595626831,0.9992660880088806,1.0146187543869019,0.9991266131401062,1.0159320831298828,0.9988020062446594,1.0145320892333984,0.9985692501068115,1.00896418094635,0.9982571005821228,1.0205847024917603,0.9978833198547363,1.0186071395874023,0.9975718259811401,1.0245369672775269,0.9970523715019226,1.0229160785675049,0.9966543316841125,1.0273176431655884,0.9962682127952576,1.0195903778076172,0.9954923391342163,1.028297781944275,0.9947897791862488,1.0262277126312256,0.9942343831062317,1.0259145498275757,0.9924284815788269,1.0260326862335205,0.9921229481697083,1.0310746431350708,0.9914112091064453,1.0282032489776611,0.9900537729263306,1.031069278717041,0.9888888001441956,1.0225940942764282,0.9878735542297363,1.026343584060669,0.9866844415664673,1.0267752408981323,0.9849939346313477,1.0187546014785767,0.9833555817604065,1.0145626068115234,0.9822403192520142,1.0161430835723877,0.9803774356842041,1.00718355178833,0.9783879518508911,1.006514549255371,0.9758265018463135,1.0089244842529297,0.9745556712150574,0.9983881115913391,0.9723366498947144,0.9998823404312134,0.9706582427024841,0.9916427731513977,0.9678342938423157,0.9883052110671997,0.9652453660964966,0.9816290140151978,0.9626758694648743,0.9810284376144409,0.9602125883102417,0.9729731678962708,0.9568910598754883,0.9692082405090332,0.9548596739768982,0.9660397171974182,0.9525319337844849,0.9562005400657654,0.9483386278152466,0.952391505241394,0.9454940557479858,0.945930004119873,0.9414045810699463,0.9401649236679077,0.9374087452888489,0.9341762661933899,0.9350593686103821,0.9325347542762756,0.9314115047454834,0.9184598922729492,0.927287220954895,0.9079074859619141,0.9229600429534912,0.9010045528411865,0.9200453758239746,0.9056618809700012,0.9161570072174072,0.8875322937965393,0.9113374948501587,0.882304310798645,0.906563937664032,0.8720108270645142,0.9026142358779907,0.876237154006958,0.8974840044975281,0.8578997254371643,0.8921061158180237,0.8583031892776489,0.8888141512870789,0.8549873232841492,0.8848976492881775,0.8516045808792114,0.878868818283081,0.8434364199638367,0.871338427066803,0.8288394808769226,0.8696985244750977
